#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 9.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
4080.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4081.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4082.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4083.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4084.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4085.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4086.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4087.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4088.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4089.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4090.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4091.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4092.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4093.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4094.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4095.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4096.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4097.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4098.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4099.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4100.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4101.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4102.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4103.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4104.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4105.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4106.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4107.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4108.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4109.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4110.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4111.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4112.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4113.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4114.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4115.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4116.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4117.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4118.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4119.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4120.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4121.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4122.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4123.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4124.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4125.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4126.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4127.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4128.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4129.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4130.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4131.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4132.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4133.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4134.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4135.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4136.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4137.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4138.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4139.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4140.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4141.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4142.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4143.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4144.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4145.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4146.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4147.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4148.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4149.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4150.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4151.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4152.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4153.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4154.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4155.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4156.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4157.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4158.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4159.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4160.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4161.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4162.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
