#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 1.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
2735.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2736.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2737.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2738.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2739.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2740.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2741.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
2742.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2743.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2744.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2745.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2746.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2747.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2748.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2749.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2750.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2751.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2752.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2753.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2754.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2755.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2756.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2757.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2758.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2759.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2760.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
2761.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2762.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2763.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2764.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2765.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2766.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2767.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2768.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2769.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2770.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2771.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2772.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2773.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2774.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2775.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2776.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2777.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2778.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2779.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
2780.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2781.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2782.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2783.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2784.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2785.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2786.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2787.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2788.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2789.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2790.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2791.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2792.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2793.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2794.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2795.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2796.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2797.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2798.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
2799.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2800.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2801.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2802.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2803.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2804.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2805.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2806.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2807.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2808.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2809.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2810.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2811.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2812.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2813.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2814.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2815.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2816.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2817.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
2818.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
2819.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
